acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.845,ricky nelson,82.0,sweeter than you,0.403,140760.0,0.125,0.0,4si2ZU8jVZWTuoUvkujcmw,1.37e-06,10.0,0.126,-12.067,1.0,33.0,2008,0.0306,Greatest Love Songs,Ricky Nelson,Sweeter Than You,74.308,4.0,audio_features,spotify:track:4si2ZU8jVZWTuoUvkujcmw,0.274
0.762,skip and flip,83.0,it was i,0.68,140320.0,0.945,0.0,6nfNsp0kWHFjUww6yQa8Bx,0.0,6.0,0.0808,-9.444,1.0,9.0,2010-12-14,0.0438,Greatest Hits,Skip & Flip,It Was I,112.9,4.0,audio_features,spotify:track:6nfNsp0kWHFjUww6yQa8Bx,0.953
0.95,kathy linden,84.0,goodbye jimmy goodbye,0.383,155759.0,0.184,0.0,6QJ2yH2UGcXyLq0jrVBmld,3.28e-06,10.0,0.118,-13.828,1.0,4.0,2019-02-18,0.0345,Titanium Hits,Kathy Linden,Goodbye Jimmy Goodbye (Original Mix),114.551,3.0,audio_features,spotify:track:6QJ2yH2UGcXyLq0jrVBmld,0.277
0.325,reg owen,85.0,manhattan spiritual,0.769,165747.0,0.451,0.0,6AxlUJKkQAECnAwLnR4dbQ,0.613,5.0,0.0571,-12.089,0.0,17.0,2009,0.0798,Raunchy! The Rise Of Instrumental Rock,Reg Owen Orchestra,Manhattan Spiritual,99.381,4.0,audio_features,spotify:track:6AxlUJKkQAECnAwLnR4dbQ,0.511
0.333,brook benton,86.0,endlessly,0.524,142333.0,0.33,0.0,5QiWvZvXVb9aF7XdtZxI1b,0.0,5.0,0.0706,-16.497,1.0,25.0,1989-01-01,0.0344,Greatest Hits: The Mercury Years,Brook Benton,Endlessly,133.181,4.0,audio_features,spotify:track:5QiWvZvXVb9aF7XdtZxI1b,0.813
0.481,guy mitchell,87.0,heartaches by the number,0.614,151720.0,0.562,0.0,1KcSPQqbbbBCFyAVmJySst,4.6e-06,5.0,0.12,-11.999,1.0,52.0,2009-01-01,0.0815,Guy Mitchell,Guy Mitchell,Heartaches by the Numbers - Rerecorded,171.677,4.0,audio_features,spotify:track:1KcSPQqbbbBCFyAVmJySst,0.815
0.73,frankie ford,88.0,sea cruise,0.335,166733.0,0.749,0.0,6A0PJO0wwKiJl4vY3xqwKe,9.39e-05,0.0,0.361,-10.071,1.0,35.0,2019-07-09,0.0603,Frankie Ford,Frankie Ford,Sea Cruise,150.965,4.0,audio_features,spotify:track:6A0PJO0wwKiJl4vY3xqwKe,0.944
0.673,jackie wilson,89.0,thats why i love you so,0.72,126227.0,0.803,0.0,3f2dCpOap3vfqebOyVPHIs,0.0,5.0,0.362,-8.443,1.0,35.0,1959,0.0868,Lonely Teardrops,Jackie Wilson,That's Why (I Love You So),146.618,4.0,audio_features,spotify:track:3f2dCpOap3vfqebOyVPHIs,0.961
0.853,the falcons,90.0,youre so fine,0.65,149040.0,0.385,0.0,3wTHf5c2Yy1xPuhfKlDSEv,0.0,1.0,0.0934,-9.751,1.0,22.0,2012-01-01,0.0361,Lost Hits Of The 50's,The Falcons,You're So Fine,116.025,4.0,audio_features,spotify:track:3wTHf5c2Yy1xPuhfKlDSEv,0.735
0.183,bobby rydell,91.0,kissin time,0.64,132373.0,0.92,0.0,21ZVvnP0MY0EbrOovH0tUp,8.07e-06,0.0,0.283,-5.51,0.0,25.0,2005-10-18,0.0682,The Best Of Bobby Rydell,Bobby Rydell,Kissin' Time,94.975,4.0,audio_features,spotify:track:21ZVvnP0MY0EbrOovH0tUp,0.93
0.958,elvis presley,92.0,my wish came true,0.254,154640.0,0.177,0.0,543SzJd0OFYwTU6AucokHq,1.49e-05,2.0,0.347,-11.765,1.0,28.0,1959-11-13,0.0345,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2",Elvis Presley,My Wish Came True,74.586,4.0,audio_features,spotify:track:543SzJd0OFYwTU6AucokHq,0.241
0.899,ivo robic,93.0,morgen,0.589,155800.0,0.433,0.0,4Gy2ccb1lUzc5sNmwKtTFt,1.24e-05,10.0,0.0949,-7.605,1.0,21.0,2001-02-20,0.0268,Izvorne Snimke 1949. - 1959.,Ivo Robic,Morgen,99.786,4.0,audio_features,spotify:track:4Gy2ccb1lUzc5sNmwKtTFt,0.647
0.724,jan and dean,94.0,baby talk,0.502,147931.0,0.587,0.0,0EAOvpjHuzxv51n4aDqqCh,0.0,6.0,0.21,-7.63,0.0,13.0,2019-07-14,0.0318,The Classic Years,Jan & Dean,Baby Talk,105.48,4.0,audio_features,spotify:track:0EAOvpjHuzxv51n4aDqqCh,0.453
0.232,the everly brothers,95.0,take a message to mary,0.746,148307.0,0.26,0.0,7MjJovypCtKcZWciaxihif,0.0,4.0,0.11,-14.695,1.0,17.0,2019-06-03,0.043,"The Complete Cadence Recordings, Part 2; 1958 - 1960",The Everly Brothers,Take a Message to Mary - Original Recording Remastered,117.936,4.0,audio_features,spotify:track:7MjJovypCtKcZWciaxihif,0.335
0.977,mormon tabernacle choir,96.0,the battle hymn of the republic,0.333,297404.0,0.254,0.0,6FHxlQuQlngCkBZt3pluTS,0.37,9.0,0.347,-15.557,1.0,5.0,2015-12-04,0.0406,The Christmas Collection - Carols and Hymns,Mormon Tabernacle Choir,Battle Hymn of the Republic,108.856,4.0,audio_features,spotify:track:6FHxlQuQlngCkBZt3pluTS,0.155
0.779,preston epps,97.0,bongo rock,0.35,126625.0,0.988,0.0,24ARx0FzakIPAXphf0cHIH,0.94,11.0,0.521,-13.325,1.0,20.0,2014-01-01,0.0548,Bongo Bongo Bongo,Preston Epps,Bongo Rock,165.549,4.0,audio_features,spotify:track:24ARx0FzakIPAXphf0cHIH,0.378
0.607,ernie fields,98.0,in the mood,0.431,158880.0,0.938,0.0,6nCRUa8xPE59AyOfZBr3Qt,0.957,1.0,0.283,-7.119,1.0,20.0,2004,0.0375,Ernie (In The Mood) Fields - Blast From The Past,Ernie Fields,In The Mood,162.462,4.0,audio_features,spotify:track:6nCRUa8xPE59AyOfZBr3Qt,0.972
0.843,paul evans,99.0,seven little girls sitting in the back seat,0.512,138027.0,0.418,0.0,255jxAM0jf3sGO2gbHfegy,0.0,9.0,0.133,-8.428,1.0,24.0,2000-01-01,0.0941,The Essential Paul Evans,Paul Evans,Seven Little Girls Sitting in the Back Seat,185.679,3.0,audio_features,spotify:track:255jxAM0jf3sGO2gbHfegy,0.723
0.591,percy faith,100.0,theme from a summer place,0.326,142693.0,0.326,0.0,6zwvB879PJSpTyFcg2wwnL,0.918,0.0,0.494,-15.144,1.0,57.0,1989-06-13,0.0297,16 Most Requested Songs,Percy Faith & His Orchestra,"The Theme from ""A Summer Place""",186.232,3.0,audio_features,spotify:track:6zwvB879PJSpTyFcg2wwnL,0.87
0.909,jim reeves,101.0,hell have to go,0.554,138640.0,0.186,0.0,7DH5dXVuQaqcKf9oTy9oUN,0.00144,1.0,0.11,-15.846,1.0,58.0,1997-02-14,0.0379,The Essential Jim Reeves,Jim Reeves,He'll Have to Go,81.181,3.0,audio_features,spotify:track:7DH5dXVuQaqcKf9oTy9oUN,0.2
0.579,the everly brothers,102.0,cathys clown,0.508,144493.0,0.537,0.0,4GcZ9RzdV8HfFtNSQrnVRI,0.0,7.0,0.137,-11.392,1.0,0.0,2021-01-15,0.0339,60's UK Hits,The Everly Brothers,Cathy's Clown,120.102,4.0,audio_features,spotify:track:4GcZ9RzdV8HfFtNSQrnVRI,0.886
0.817,johnny preston,103.0,running bear,0.757,157987.0,0.456,0.0,3MM9NBVyHtjHWVQekES04q,1.11e-05,5.0,0.182,-8.939,0.0,39.0,2000-01-01,0.0473,"The Essential Johnny Preston, Vol 1",Johnny Preston,Running Bear,119.997,4.0,audio_features,spotify:track:3MM9NBVyHtjHWVQekES04q,0.771
0.873,mark dinning,104.0,teen angel,0.564,161507.0,0.0969,0.0,5A9VDWkjZABBUe0Gj2FVxP,0.0,0.0,0.286,-14.711,1.0,21.0,2011-01-01,0.0484,Teen Angel,Mark Dinning,Teen Angel,100.905,4.0,audio_features,spotify:track:5A9VDWkjZABBUe0Gj2FVxP,0.453
0.868,brenda lee,105.0,im sorry,0.558,161547.0,0.223,0.0,4LJcNiq2pBb8OeqrGdBJQw,0.000972,10.0,0.13,-12.362,1.0,62.0,1960-08-01,0.0299,Brenda Lee,Brenda Lee,I'm Sorry,101.711,3.0,audio_features,spotify:track:4LJcNiq2pBb8OeqrGdBJQw,0.303
0.642,elvis presley,106.0,its now or never,0.643,194600.0,0.491,0.0,1XunTmhOcj3xwh4b8P3isX,0.00972,4.0,0.286,-9.312,1.0,63.0,2002-09-24,0.0344,Elvis 30 #1 Hits,Elvis Presley,It's Now or Never,126.399,4.0,audio_features,spotify:track:1XunTmhOcj3xwh4b8P3isX,0.753
0.4,jimmy jones,107.0,handy man,0.477,124120.0,0.781,0.0,63l4KCU2ZpXodzDzuHtyu4,0.0,10.0,0.331,-6.931,1.0,37.0,1960-01-01,0.0654,Good Timin',Jimmy Jones,Handy Man,144.976,4.0,audio_features,spotify:track:63l4KCU2ZpXodzDzuHtyu4,0.75
0.758,elvis presley,108.0,stuck on you,0.647,139640.0,0.513,0.0,39zODpVtRvghMyfNjZ3BVK,8.64e-06,7.0,0.108,-12.372,1.0,61.0,1963-08-11,0.0421,"Elvis' Golden Records, Vol. 3",Elvis Presley,Stuck on You,131.641,4.0,audio_features,spotify:track:39zODpVtRvghMyfNjZ3BVK,0.955
0.18,chubby checker,109.0,the twist,0.571,155040.0,0.618,0.0,4YCnTYbq3oL1Lqpyxg33CU,2.69e-06,4.0,0.178,-5.682,1.0,61.0,2020-06-19,0.0371,Dancin' Party: The Chubby Checker Collection (1960-1966),Chubby Checker,The Twist,156.892,4.0,audio_features,spotify:track:4YCnTYbq3oL1Lqpyxg33CU,0.852
0.746,connie francis,110.0,everybodys somebodys fool,0.582,157600.0,0.591,0.0,0d8FE2qM1lDEv5TI8VuivT,1.44e-06,1.0,0.169,-9.623,1.0,33.0,1963-10-01,0.028,The Very Best Of Connie Francis - Connie's 21 Biggest Hits,Connie Francis,Everybody's Somebody's Fool,84.201,4.0,audio_features,spotify:track:0d8FE2qM1lDEv5TI8VuivT,0.847
0.706,bobby rydell,111.0,wild one,0.597,141093.0,0.777,0.0,6OJZM84zgpRxRYtBk979xG,1.5e-06,7.0,0.069,-4.722,1.0,33.0,2005-10-18,0.0429,The Best Of Bobby Rydell,Bobby Rydell,Wild One,148.62,4.0,audio_features,spotify:track:6OJZM84zgpRxRYtBk979xG,0.893
0.863,the brothers four,112.0,greenfields,0.466,182027.0,0.125,0.0,7LAsDdinXejDwodvelVVTa,0.0,11.0,0.121,-20.428,0.0,46.0,1959-12-21,0.0372,The Brothers Four,The Brothers Four,Greenfields,111.43,1.0,audio_features,spotify:track:7LAsDdinXejDwodvelVVTa,0.338
0.802,jack scott,113.0,what in the worlds come over you,0.506,173267.0,0.176,0.0,3XToK0X499i9odkrDCG4FL,3.93e-06,4.0,0.0978,-13.962,1.0,42.0,2011-01-01,0.0303,Capitol Collectors Series,Jack Scott,What in the World's Come Over You - Remastered 1990,76.273,4.0,audio_features,spotify:track:3XToK0X499i9odkrDCG4FL,0.492
0.835,marty robbins,114.0,el paso,0.654,259307.0,0.452,0.0,4f8hBeMXMvssn6HtFAtblo,2.89e-05,2.0,0.16,-9.709,1.0,64.0,1959,0.03,Gunfighter Ballads And Trail Songs,Marty Robbins,El Paso,106.662,3.0,audio_features,spotify:track:4f8hBeMXMvssn6HtFAtblo,0.691
0.595,the hollywood argyles,115.0,alley oop,0.638,161827.0,0.37,0.0,61jDHHAOA1pB6A5RBov0l0,0.0,2.0,0.102,-11.18,0.0,6.0,2014-08-17,0.0427,Alley - Oop-30 One Hit Wonders - Us Pop!,The Hollywood Argyles,Alley - Oop,129.569,4.0,audio_features,spotify:track:61jDHHAOA1pB6A5RBov0l0,0.844
0.819,connie francis,116.0,my heart has a mind of its own,0.495,152267.0,0.539,0.0,7qinPLZ41lgIGuT40EAFs0,0.0,6.0,0.325,-6.088,1.0,25.0,2005-06-14,0.0336,Gold,Connie Francis,My Heart Has A Mind Of Its Own,109.49,4.0,audio_features,spotify:track:7qinPLZ41lgIGuT40EAFs0,0.715
0.642,brenda lee,117.0,sweet nothins,0.778,144600.0,0.413,0.0,4ZiDhG5Ift5I6reAEOBBec,0.00104,5.0,0.148,-10.551,1.0,52.0,1960-08-01,0.0514,Brenda Lee,Brenda Lee,Sweet Nothin's,125.235,4.0,audio_features,spotify:track:4ZiDhG5Ift5I6reAEOBBec,0.961
0.554,brian hyland,118.0,itsy bitsy teenie weenie yellow polka dot bikini,0.813,143733.0,0.427,0.0,3B3jI9LaQyOwrtjdlnNOw0,0.0,2.0,0.0248,-11.543,1.0,58.0,1961-01-01,0.0921,The Bashful Blond,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,123.112,4.0,audio_features,spotify:track:3B3jI9LaQyOwrtjdlnNOw0,0.964
0.377,roy orbison,119.0,only the lonely,0.57,145533.0,0.529,0.0,0PkBTqRtN25z3oKasWoKlj,0.00509,5.0,0.203,-10.769,1.0,64.0,1961,0.028,Sings Lonely and Blue,Roy Orbison,Only the Lonely,123.273,4.0,audio_features,spotify:track:0PkBTqRtN25z3oKasWoKlj,0.934
0.722,dion and the belmonts,120.0,where or when,0.449,160387.0,0.395,0.0,1ZsHsqO3nrafksXkOBeUXG,0.0,8.0,0.183,-6.389,1.0,37.0,1959-01-01,0.0277,Presenting Dion And The Belmonts,Dion & The Belmonts,Where Or When,110.501,3.0,audio_features,spotify:track:1ZsHsqO3nrafksXkOBeUXG,0.393
0.865,connie stevens,121.0,sixteen reasons,0.339,118133.0,0.406,0.0,0oI0ekrSQ3aHiHcMi1B2gK,1.1e-05,10.0,0.11,-8.955,1.0,39.0,2005-05-24,0.0319,"As Cricket In ""Hawaiian Eye""",Connie Stevens,Sixteen Reasons,109.783,3.0,audio_features,spotify:track:0oI0ekrSQ3aHiHcMi1B2gK,0.619
0.662,paul anka,122.0,puppy love,0.29,164000.0,0.408,0.0,1Gv8dvKmkHVaB1edYvW0Fr,0.0,7.0,0.272,-9.607,1.0,58.0,2000-10-03,0.0318,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Paul Anka,Puppy Love - Remix,102.229,3.0,audio_features,spotify:track:1Gv8dvKmkHVaB1edYvW0Fr,0.542
0.796,frankie avalon,123.0,why,0.464,158533.0,0.279,0.0,63eociIYMicbCrwXYxxhOQ,0.0,5.0,0.0849,-10.578,1.0,36.0,2002-01-01,0.0273,25 All-Time Greatest Hits,Frankie Avalon,Why,94.214,4.0,audio_features,spotify:track:63eociIYMicbCrwXYxxhOQ,0.554
0.852,the ventures,124.0,walk dont run,0.488,122933.0,0.648,0.0,7B2pUwzvlbNG9D855r9ugf,0.914,5.0,0.13,-13.252,1.0,55.0,1960-01-01,0.0305,Walk Don't Run,The Ventures,"Walk, Don't Run - Stereo",156.35,4.0,audio_features,spotify:track:7B2pUwzvlbNG9D855r9ugf,0.949
0.614,the drifters,125.0,save the last dance for me,0.54,154960.0,0.53,0.0,391TUcoPonqYykPkSZ5Z9U,0.0,4.0,0.198,-10.583,1.0,63.0,2005-02-08,0.0361,Save the Last Dance for Me,The Drifters,Save the Last Dance for Me,143.453,4.0,audio_features,spotify:track:391TUcoPonqYykPkSZ5Z9U,0.896
0.652,johnny horton,127.0,sink the bismarck,0.68,194640.0,0.57,0.0,4F7T8NnGKbhLMVtAMycDQg,1.18e-05,3.0,0.0565,-12.388,1.0,45.0,1961,0.0958,Johnny Horton'S Greatest Hits,Johnny Horton,Sink The Bismarck,115.894,4.0,audio_features,spotify:track:4F7T8NnGKbhLMVtAMycDQg,0.966
0.73,sam cooke,128.0,chain gang,0.703,155173.0,0.724,0.0,7v1858htfU0srTDwhxeka8,0.0,7.0,0.518,-10.818,1.0,57.0,1961-03,0.0467,Swing Low,Sam Cooke,Chain Gang,131.821,4.0,audio_features,spotify:track:7v1858htfU0srTDwhxeka8,0.963
0.77,the everly brothers,129.0,let it be me,0.471,146733.0,0.19,0.0,0Tjdbd83LEAWrA0atsXMDJ,0.00385,7.0,0.129,-16.046,1.0,55.0,1991-05-13,0.028,Best Of The Everly Brothers - Rare Solo Classics,The Everly Brothers,Let It Be Me,72.764,4.0,audio_features,spotify:track:0Tjdbd83LEAWrA0atsXMDJ,0.305
0.846,jimmy jones,130.0,good timin,0.574,124960.0,0.334,0.0,651aS5WON5ek4GPc9fc21H,7.68e-05,3.0,0.289,-14.683,1.0,33.0,2000-01-01,0.0428,Good Timin',Jimmy Jones,Good Timin',148.825,3.0,audio_features,spotify:track:651aS5WON5ek4GPc9fc21H,0.97
0.723,bobby darin,131.0,beyond the sea,0.521,172480.0,0.516,0.0,3KzgdYUlqV6TOG7JCmx2Wg,0.0,2.0,0.257,-7.456,0.0,70.0,1959,0.0369,That's All,Bobby Darin,Beyond the Sea,136.483,4.0,audio_features,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,0.569
0.646,jimmy clanton,132.0,go jimmy go,0.503,126720.0,0.658,0.0,1RQukdDqUCN0clEbknGOBF,0.0,5.0,0.311,-4.761,1.0,8.0,2019-09-06,0.0385,"Milestones of Rock & Roll: More Teenage Idols, Vol. 8",Jimmy Clanton,"Go, Jimmy, Go",68.289,4.0,audio_features,spotify:track:1RQukdDqUCN0clEbknGOBF,0.731
0.8,jack scott,134.0,burning bridges,0.471,163467.0,0.25,0.0,4PZ1es22XnUyLAM4GsCIlh,0.000323,2.0,0.124,-14.637,1.0,26.0,2011-01-01,0.0246,Capitol Collectors Series,Jack Scott,Burning Bridges - Remastered,82.647,4.0,audio_features,spotify:track:4PZ1es22XnUyLAM4GsCIlh,0.232
0.875,toni fisher,135.0,the big hurt,0.511,129106.0,0.524,0.0,0QxwQkCU0CjNU86C85wmOz,0.0,1.0,0.122,-14.652,1.0,22.0,2006,0.0395,The Big Hurt!,Toni Fisher,The Big Hurt,127.444,4.0,audio_features,spotify:track:0QxwQkCU0CjNU86C85wmOz,0.284
0.725,duane eddy,136.0,because theyre young,0.617,119000.0,0.543,0.0,4gSexKbWSOtGsFaKQA3zZe,0.97,4.0,0.284,-13.521,1.0,30.0,2019-07-09,0.0338,He's a Rebel,Duane Eddy,Because Theyre Young,121.42,4.0,audio_features,spotify:track:4gSexKbWSOtGsFaKQA3zZe,0.91
0.777,conway twitty,137.0,lonely blue boy,0.659,135067.0,0.342,0.0,555aGlegOjCZVH9ifvf61s,1.26e-05,5.0,0.248,-13.709,1.0,39.0,1960-01-01,0.0353,Lonely Blue Boy,Conway Twitty,Lonely Blue Boy,112.878,3.0,audio_features,spotify:track:555aGlegOjCZVH9ifvf61s,0.677
0.497,steve lawrence,138.0,pretty blue eyes,0.477,114467.0,0.507,0.0,7HDyKTm5e7XV6qszYSSlku,0.0,5.0,0.36,-11.802,1.0,43.0,1961-01-01,0.0328,The Best Of,Steve Lawrence,Pretty Blue Eyes,126.419,4.0,audio_features,spotify:track:7HDyKTm5e7XV6qszYSSlku,0.864
0.774,freddy cannon,139.0,way down yonder in new orleans,0.451,151333.0,0.807,0.0,65hBee6sFaknT2IttHWtFc,2.3e-06,8.0,0.346,-3.825,1.0,28.0,1999-08-11,0.0552,The EP Collection,Freddy Cannon,Way Down Yonder In New Orleans,142.723,4.0,audio_features,spotify:track:65hBee6sFaknT2IttHWtFc,0.787
0.875,anita bryant,140.0,paper roses,0.349,171040.0,0.264,0.0,7iehzxzmUvZZfuKFabo5no,0.0,7.0,0.198,-10.958,1.0,20.0,2010-10-22,0.0307,Milkshakes & Heartaches - Move Over Darling,Anita Bryant,Paper Roses,115.333,4.0,audio_features,spotify:track:7iehzxzmUvZZfuKFabo5no,0.317
0.627,larry verne,141.0,mr custer,0.83,185213.0,0.228,0.0,32z32gEn14FHJJ2lZP4xLS,0.00189,1.0,0.151,-14.219,1.0,19.0,2011-11-15,0.0792,Mister Larry Verne,Larry Verne,Mr. Custer,107.862,4.0,audio_features,spotify:track:32z32gEn14FHJJ2lZP4xLS,0.0613
0.593,brenda lee,142.0,i want to be wanted,0.515,185960.0,0.412,0.0,03cB3gd91JsP3bCERC6Lmf,0.0,8.0,0.218,-6.322,1.0,33.0,1960-10-10,0.0277,This Is...Brenda,Brenda Lee,I Want To Be Wanted (Per Tutta La Vita),107.61,3.0,audio_features,spotify:track:03cB3gd91JsP3bCERC6Lmf,0.392
0.814,the fendermen,143.0,mule skinner blues,0.51,148333.0,0.592,0.0,5KPCpGCjdjvXdsXy89AQSQ,0.0,4.0,0.0933,-6.387,1.0,36.0,1960-01-01,0.0384,Mule Skinner Blues,The Fendermen,Mule Skinner Blues,128.876,4.0,audio_features,spotify:track:5KPCpGCjdjvXdsXy89AQSQ,0.545
0.264,johnny preston,144.0,cradle of love,0.589,140200.0,0.598,0.0,2gLrFreBIUVRjDSr8wnvB8,0.00802,6.0,0.0904,-6.729,0.0,32.0,2000-01-01,0.0518,"The Essential Johnny Preston, Vol 1",Johnny Preston,Cradle of Love,87.71,4.0,audio_features,spotify:track:2gLrFreBIUVRjDSr8wnvB8,0.835
0.828,hank locklin,146.0,please help me im falling,0.552,141467.0,0.336,0.0,0dc0eU5THc1uE0Q0KV73XN,0.0,7.0,0.324,-10.712,1.0,52.0,2003-03-03,0.0311,RCA Country Legends,Hank Locklin,"Please Help Me, I'm Falling",105.479,4.0,audio_features,spotify:track:0dc0eU5THc1uE0Q0KV73XN,0.553
0.89,ron holden,147.0,love you so,0.634,208040.0,0.275,0.0,75zdGixP4G3VQ5oIk1HzjU,0.00111,3.0,0.137,-11.417,1.0,24.0,2012-07-10,0.0348,Louie Louie & the History of Northwest Rock & Radio,Ron Holden,Love You So,127.294,4.0,audio_features,spotify:track:75zdGixP4G3VQ5oIk1HzjU,0.581
0.0735,hank ballard,148.0,finger poppin time,0.533,155200.0,0.759,0.0,3hkLFVzqOYNrWdkbyuC0L4,0.0,9.0,0.315,-5.199,1.0,33.0,1976,0.0356,Singles Collection 1953-1962,Hank Ballard & The Midnighters,Finger Poppin' Time,159.373,4.0,audio_features,spotify:track:3hkLFVzqOYNrWdkbyuC0L4,0.889
0.913,the platters,149.0,harbor lights,0.26,194867.0,0.29,0.0,3bZGw3sNQ1rQoosJzr7G2e,0.000649,5.0,0.153,-13.38,1.0,43.0,1960-01-01,0.0293,Reflections,The Platters,Harbor Lights,78.797,4.0,audio_features,spotify:track:3bZGw3sNQ1rQoosJzr7G2e,0.303
0.373,billy bland,150.0,let the little girl dance,0.563,141140.0,0.479,0.0,427rhrhlLFeU6U0Sz3Z4eD,0.0,5.0,0.326,-11.327,1.0,10.0,2013,0.0664,Let the Little Girl Dance,Billy Bland,Let The Little Girl Dance,143.075,4.0,audio_features,spotify:track:427rhrhlLFeU6U0Sz3Z4eD,0.965
0.953,jeanne black,151.0,hell have to stay,0.354,164440.0,0.179,0.0,4OgCE8bmGO7eatG3OuBEju,2.54e-06,10.0,0.114,-9.088,1.0,26.0,2010-01-01,0.0355,Lost Hits Of The 60's (All Original Artists & Versions),Jeanne Black,He'll Have To Stay,166.375,3.0,audio_features,spotify:track:4OgCE8bmGO7eatG3OuBEju,0.427
0.854,ferrante and teicher,152.0,theme from ,0.485,176773.0,0.222,0.0,1xxRsPflJzuYmnW6cZHWwM,0.586,2.0,0.0733,-11.865,0.0,30.0,2011-04-19,0.0261,The Very Best of Ferrante & Teicher,Ferrante & Teicher,Exodus (Theme From Exodus),98.112,4.0,audio_features,spotify:track:1xxRsPflJzuYmnW6cZHWwM,0.263
0.596,bobby rydell,153.0,volare,0.498,146067.0,0.648,0.0,6aTY7Dx6719A0rTsYY7NgK,0.0,9.0,0.094,-6.355,0.0,40.0,2005-10-18,0.0339,The Best Of Bobby Rydell,Bobby Rydell,Volare,130.014,4.0,audio_features,spotify:track:6aTY7Dx6719A0rTsYY7NgK,0.904
0.821,jimmy charles,154.0,a million to one,0.435,150613.0,0.185,0.0,0NbA6JF4wUkb6RhfXegTji,0.0,10.0,0.147,-13.279,1.0,7.0,2019-06-14,0.0295,One Hit Wonders The Gentlemen,Jimmy Charles,A Million To One,102.32,3.0,audio_features,spotify:track:0NbA6JF4wUkb6RhfXegTji,0.321
0.912,andy williams,155.0,the village of st bernadette,0.235,203600.0,0.198,0.0,226jmAxLwB6D3XydMxDfHW,1.63e-06,8.0,0.25,-14.609,1.0,12.0,1991-02-19,0.03,Best Of Andy Williams,Andy Williams,The Village Of St Bernadette,87.256,3.0,audio_features,spotify:track:226jmAxLwB6D3XydMxDfHW,0.229
0.558,bill blacks combo,156.0,white silver sands,0.895,154427.0,0.608,0.0,7IS9MwiLJp91PEyoUDazqb,0.14,0.0,0.0659,-7.224,1.0,19.0,2014,0.0391,Saxy Jazz,Bill Black's Combo,White Silver Sands,117.705,4.0,audio_features,spotify:track:7IS9MwiLJp91PEyoUDazqb,0.96
0.9,bobby vee,158.0,devil or angel,0.389,141200.0,0.266,0.0,5JL4jmmogEql62ljHdlYP6,0.0,5.0,0.11,-11.791,1.0,37.0,1960-01-01,0.0346,Bobby Vee Sings Your Favorites,Bobby Vee,Devil Or Angel,102.833,4.0,audio_features,spotify:track:5JL4jmmogEql62ljHdlYP6,0.615
0.324,the four preps,159.0,down by the station,0.754,172067.0,0.442,0.0,3kpuidZaDOsLP3YgFi8sxu,0.0,3.0,0.0634,-15.178,1.0,22.0,2007-11-27,0.0403,Down By the Station,The Four Preps,Down By the Station,118.641,4.0,audio_features,spotify:track:3kpuidZaDOsLP3YgFi8sxu,0.971
0.281,the little dippers,160.0,forever,0.519,143161.0,0.45,0.0,5rWyKJMaTXL0TArnJ8IGts,6.12e-06,5.0,0.152,-9.133,1.0,45.0,1968-06-08,0.0244,Forever,The Little Dippers,Forever - Single Version,72.115,4.0,audio_features,spotify:track:5rWyKJMaTXL0TArnJ8IGts,0.549
0.794,the safaris,161.0,image of a girl,0.247,162267.0,0.359,0.0,7KfwGraITe6aLd827Wq0bh,0.0,2.0,0.0699,-8.888,1.0,30.0,2010-05-18,0.0304,Johnny Otis Presents Eldo Records Featuring Image of a Girl,The Safaris,Image of a Girl,185.652,3.0,audio_features,spotify:track:7KfwGraITe6aLd827Wq0bh,0.449
0.838,brook benton,162.0,kiddio,0.778,152307.0,0.29,0.0,7l9RNVHHVgG7mMqnRoEcjL,0.00053,3.0,0.21,-12.873,1.0,23.0,2009-01-01,0.0625,Brook Benton,Brook Benton,Kiddio - Rerecorded,112.047,4.0,audio_features,spotify:track:7l9RNVHHVgG7mMqnRoEcjL,0.768
0.75,donnie brooks,163.0,mission bell,0.58,146680.0,0.632,0.0,3ARmrLXbvWTAcXPgPsD51Y,6.38e-06,9.0,0.127,-5.459,1.0,10.0,2011-01-04,0.0295,Mission Bell: the Very Best of Donnie Brooks,Donnie Brooks,Mission Bell,80.131,4.0,audio_features,spotify:track:3ARmrLXbvWTAcXPgPsD51Y,0.873
0.501,marv johnson,164.0,i love the way you love,0.678,159853.0,0.822,0.0,7m54Fmdb92wcNqtNTD1X5T,0.0,9.0,0.178,-9.133,1.0,2.0,2014-03-09,0.059,You Got What It Takes - The Marv Johnson Story 1958 - 1961,Marv Johnson,I Love the Way You Love,134.753,4.0,audio_features,spotify:track:7m54Fmdb92wcNqtNTD1X5T,0.944
